person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G
-0.9215376904936073,-0.8785770748872052,0.05680047051526755,0.0715529136383488,0.5670126073225439,1.4334975755039157,1,-0.9383869857092252,False,False,True,False,False,False,False,False,False,True,False,False,False,False
-0.7603745904645114,-0.6187660582391884,0.7907679943174708,0.0715529136383488,-0.5499037545124646,0.6702479271010306,0,-0.4450140383333199,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-1.0827007905227035,-0.6453725719799686,-0.43251121201953463,-0.7346338775464575,-0.5728316563683153,-0.3792203394529359,0,-0.4450140383333199,False,False,True,False,False,False,False,True,True,False,False,False,False,False
-0.43804839040631927,-0.8785770748872052,-1.1664787358217379,-0.9603661790782032,-0.6874711656475684,-0.4746265455032965,0,-0.9383869857092252,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-1.0827007905227035,0.017246222416911327,0.05680047051526755,-1.2989646313758219,-1.0215634498328203,-1.4286886060069026,0,-0.4450140383333199,False,False,False,False,False,True,False,False,False,False,False,False,False,False
-0.2768852903772232,-0.5923715485919603,-0.6771670532869357,-0.7346338775464575,0.298428614154008,-0.4746265455032965,1,-0.9383869857092252,False,False,True,False,False,True,False,False,False,True,False,False,False,False
-0.5992114904354153,0.1496427788401561,-0.18785537075213354,-0.08968444459861247,-0.44836590343655464,-0.3792203394529359,0,-0.4450140383333199,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0.04544090968096889,-0.7778751304499893,-0.18785537075213354,0.0715529136383488,1.8902800858602076,1.1472789573528335,1,0.5417318564184908,False,False,True,False,False,False,True,False,False,False,True,False,False,False
-0.43804839040631927,-0.5128700135099478,1.035423835584872,-0.8958712357834188,-0.5728316563683153,-0.7608451636543784,0,-0.6917005120212726,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.11572219034812715,-0.4333684784279353,-0.43251121201953463,-0.8152525566649381,0.9174819642619748,-0.7608451636543784,0,0.5417318564184908,False,True,False,True,False,False,False,False,False,True,False,False,False,False
-0.5992114904354153,-0.3273664316519187,-0.6771670532869357,0.0715529136383488,-0.3566542960131524,0.19321689684922774,0,-0.9383869857092252,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0.04544090968096889,1.156662223212314,-0.6771670532869357,1.6839264960079614,1.4120695614381809,0.19321689684922774,0,0.2950453827305381,False,False,True,False,False,False,True,False,False,False,True,False,False,False
-0.43804839040631927,0.46764891916820595,-0.6771670532869357,-0.05743697295122021,-1.6275151417374436,-0.5700327515536571,0,-0.6917005120212726,False,False,True,False,False,True,False,False,False,False,False,False,False,False
-0.7603745904645114,0.308645849004181,-0.43251121201953463,0.5552649883492325,-0.00290952452288576,0.002404484748506641,1,-0.9383869857092252,False,False,True,False,False,True,False,False,False,True,False,False,False,False
-0.9215376904936073,-0.7248741070619811,-1.1664787358217379,0.8777397048231551,-0.8217631622318363,2.292153429957161,0,-0.9383869857092252,False,False,False,False,False,True,False,False,False,False,False,False,False,False
-1.0827007905227035,-0.21076418019830043,0.05680047051526755,0.7809972898809784,2.4208972430956077,0.8610603392017521,0,-0.6917005120212726,False,False,True,False,False,False,True,False,False,False,False,True,False,False
0.20660400971006493,-0.45085881614597806,0.05680047051526755,-1.2183459522573412,-0.33045097960646597,-1.2378761939061813,0,0.048358909042585434,False,False,True,False,False,False,False,False,True,False,False,False,False,False
-0.2768852903772232,2.110680644196463,-0.6771670532869357,0.3940276301122713,-1.1493046173154164,-0.8562513697047389,0,-0.6917005120212726,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1.3347457099137372,-0.27436540826391037,2.2587030419218777,-0.928118707430811,-0.00290952452288576,-0.9516575757550995,0,2.268537172234159,False,False,True,False,False,False,True,False,False,True,False,False,False,False
-0.9215376904936073,-1.2601844432808649,-0.6771670532869357,-0.8958712357834188,1.0714264481512572,0.6702479271010306,0,-0.4450140383333199,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0.04544090968096889,0.4146478957801976,0.05680047051526755,0.8777397048231551,1.0386723026428992,0.19321689684922774,0,0.5417318564184908,False,False,False,False,True,False,False,False,False,True,False,False,False,False
-0.5992114904354153,-1.132981987149645,-1.1664787358217379,-0.4766541043673195,0.5506355345683647,1.338091369453555,0,-0.4450140383333199,False,False,True,False,False,False,False,False,False,True,False,False,False,False
-0.9215376904936073,-0.35386694334592284,0.30145631178266863,-0.33154048195405433,-0.00290952452288576,-0.18840792735221473,0,-0.4450140383333199,False,False,True,True,False,False,False,False,False,True,False,False,False,False
-0.43804839040631927,-0.7513746187559852,-1.1664787358217379,-0.670138934251673,1.0681510336004214,-0.18840792735221473,0,-0.6917005120212726,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0.528930209768257,1.7396734804804053,1.2800796768522729,0.03930544199095654,-0.8217631622318363,-0.8562513697047389,0,-0.19832756464536722,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.8512564098264491,0.5736509659442226,0.30145631178266863,-0.9603661790782032,0.9764394261770192,-1.2378761939061813,0,-0.19832756464536722,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-0.11572219034812715,0.17614329053416025,1.524735518119674,-0.18642685954078922,0.5277076327125139,-0.4746265455032965,1,1.0351048037943962,False,False,True,True,False,False,False,False,False,True,False,False,False,False
0.8512564098264491,4.26252219374962,-0.43251121201953463,3.264052606730182,-0.2059852266747058,-0.7608451636543784,0,-0.19832756464536722,False,False,False,False,True,False,False,False,True,False,False,False,False,False
-0.2768852903772232,-0.380261452993151,1.2800796768522729,-0.7346338775464575,-0.5499037545124646,-0.6654389576040176,0,-0.9383869857092252,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.7603745904645114,-0.5923715485919603,0.05680047051526755,-0.5733965193094962,-0.33045097960646597,-0.28381413340257516,0,-0.4450140383333199,False,False,True,False,False,False,False,True,True,False,False,False,False,False
-0.7603745904645114,-0.22136438487590207,0.5461121530500697,-0.8152525566649381,0.27222529774732157,-0.8562513697047389,0,-0.4450140383333199,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0.367767109739161,0.33514636069818515,0.5461121530500697,1.6839264960079614,0.4654747562466338,0.8610603392017521,0,0.5417318564184908,False,False,True,False,False,False,False,True,True,False,False,False,False,False
3.107539810233794,0.01714022037013531,3.971293930793685,-0.412159161072535,1.0976297645579436,-0.5700327515536571,0,2.7619101196100644,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0.528930209768257,-0.6453725719799686,-0.6771670532869357,-0.009065765480131832,1.8902800858602076,0.6702479271010306,0,1.0351048037943962,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.5992114904354153,1.124861609179509,0.7907679943174708,1.0389770630601163,0.6751012875001253,-0.18840792735221473,1,-0.4450140383333199,False,False,False,False,False,False,True,False,False,True,False,False,False,False
-0.11572219034812715,-0.7640948643691072,-0.9218228945543367,-0.412159161072535,1.2810529794047487,0.2886231028995884,1,0.5417318564184908,False,False,True,False,False,False,False,True,False,False,True,False,False,False
-0.2768852903772232,1.5276693869283722,1.2800796768522729,-0.5733965193094962,-1.142753788213745,-1.1424699878558207,0,-0.9383869857092252,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.367767109739161,-0.7513746187559852,0.5461121530500697,0.8777397048231551,0.27222529774732157,2.3875596360075213,0,-0.19832756464536722,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.5992114904354153,0.9446581296602807,-0.18785537075213354,-0.5733965193094962,-0.6874711656475684,-1.0470637818054602,0,-0.9383869857092252,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-0.2768852903772232,-0.6982675933212008,-0.43251121201953463,0.0715529136383488,0.7700883094743634,0.8610603392017521,0,-0.9383869857092252,False,False,False,False,False,False,False,True,False,True,False,False,False,False
3.107539810233794,4.26252219374962,0.30145631178266863,0.0715529136383488,0.7962916258810497,-1.333282399956542,1,1.5284777511703014,False,False,False,False,True,False,False,False,False,True,False,False,False,False
-0.11572219034812715,-0.8044816441907695,0.7907679943174708,-0.5733965193094962,1.4120695614381809,0.09781069079886706,1,-0.19832756464536722,False,False,True,False,False,False,False,False,False,False,True,False,False,False
-0.11572219034812715,2.932196506710592,1.524735518119674,1.8451638542449227,-0.00290952452288576,-0.4746265455032965,0,0.048358909042585434,False,False,False,False,False,False,False,True,True,False,False,False,False,False
1.1735826098846411,0.8651565945782683,0.05680047051526755,1.0389770630601163,-0.6940219947492398,-0.09300172130185405,0,1.0351048037943962,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.43804839040631927,-0.39096765971752867,1.035423835584872,0.3940276301122713,-1.2639441265946698,0.6702479271010306,0,-0.6917005120212726,False,False,True,False,False,True,False,False,False,False,False,False,False,False
-0.7603745904645114,-1.22838382924806,-1.1664787358217379,-1.0248611223729878,-0.00290952452288576,0.09781069079886706,0,-0.4450140383333199,False,False,True,False,True,False,False,False,False,False,False,False,False,False
-1.0827007905227035,-1.3078853643300725,-0.18785537075213354,-1.186098480609949,-0.00290952452288576,-0.18840792735221473,1,-0.4450140383333199,False,False,True,True,False,False,False,False,False,False,True,False,False,False
-0.2768852903772232,-0.5393705252039519,-1.1664787358217379,-1.045015792152608,-0.00290952452288576,-0.9516575757550995,0,-0.6917005120212726,False,False,True,False,False,True,False,False,True,False,False,False,False,False
-0.7603745904645114,-0.6982675933212008,0.05680047051526755,-0.7346338775464575,-1.339278661263893,-0.3792203394529359,0,-0.9383869857092252,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.528930209768257,-1.069380759084035,-1.1664787358217379,-0.541149047662104,0.04622169373965139,0.8610603392017521,0,0.5417318564184908,False,True,False,True,False,False,False,False,True,False,False,False,False,False
-0.7603745904645114,2.53468883130053,0.05680047051526755,3.264052606730182,-1.0936225699512079,0.47943551500030956,0,-0.6917005120212726,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.9215376904936073,-1.1751708017664997,-0.6771670532869357,0.0715529136383488,-0.01601118272622927,3.1508092844104065,0,-0.9383869857092252,False,False,True,True,False,False,False,False,True,False,False,False,False,False
-0.5992114904354153,-0.7077017754842664,-1.1664787358217379,-0.2509218028355737,-1.2148129083321326,0.38402930894994886,0,-0.9383869857092252,False,False,True,False,False,True,False,False,False,False,False,False,False,False
-0.11572219034812715,-0.7778751304499893,0.05680047051526755,0.13201692297720927,1.0714264481512572,1.2426851634031943,0,-0.19832756464536722,False,False,True,False,False,True,False,False,False,True,False,False,False,False
3.2687029102628897,-0.5923715485919603,-0.43251121201953463,0.7809972898809784,0.6128684110342447,1.624309987604637,1,2.7619101196100644,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-0.11572219034812715,0.9446581296602807,-0.9218228945543367,1.6839264960079614,-1.5816593380257424,0.2886231028995884,0,0.2950453827305381,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-0.9215376904936073,-0.5791212927449582,-0.9218228945543367,0.0070579703435642935,0.07242501014633783,0.5748417210506702,1,-0.9383869857092252,False,False,True,True,False,False,False,False,False,True,False,False,False,False
-0.43804839040631927,0.4146478957801976,0.05680047051526755,-0.17030312371709308,-1.142753788213745,-0.5700327515536571,0,-0.9383869857092252,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.9215376904936073,-0.6454785740267446,-0.18785537075213354,-1.05710859402038,1.0976297645579436,-0.8562513697047389,1,-0.6917005120212726,False,False,True,False,False,False,True,False,False,True,False,False,False,False
6.169638710786619,-0.5923715485919603,-0.6771670532869357,-0.49680877414693964,-0.33045097960646597,-0.18840792735221473,0,5.968834277553449,False,False,True,False,False,True,False,False,True,False,False,False,False,False
-0.43804839040631927,-0.7513746187559852,-0.9218228945543367,0.8777397048231551,1.32690878311645,2.3875596360075213,1,-0.9383869857092252,False,False,True,False,False,True,False,False,False,False,True,False,False,False
-0.5992114904354153,0.9181576179662766,0.7907679943174708,0.3940276301122713,-1.6275151417374436,-0.4746265455032965,0,-0.9383869857092252,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.2768852903772232,-0.6188720602859644,-0.18785537075213354,-0.4524685006317753,-1.6406167999407868,-0.09300172130185405,0,-0.6917005120212726,False,False,True,True,False,False,False,False,False,False,False,False,False,False
-0.5992114904354153,0.22914431392216855,0.5461121530500697,0.7809972898809784,-0.6743695074442254,0.2886231028995884,0,-0.9383869857092252,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.8182350100010254,-1.3237856713464748,-0.18785537075213354,-1.2183459522573412,-0.11427361925130299,0.002404484748506641,0,2.515223645922112,False,False,True,False,False,False,False,False,True,False,False,False,False,False
-0.5992114904354153,-0.27436540826391037,0.7907679943174708,-0.44440663271992725,-0.13392610655631795,-0.3792203394529359,0,-0.6917005120212726,False,False,True,False,True,False,False,False,True,False,False,False,False,False
-0.7603745904645114,-0.11536233809988547,0.30145631178266863,-1.2183459522573412,-0.20926064122554155,-1.333282399956542,0,-0.9383869857092252,False,False,False,False,False,False,True,False,True,False,False,False,False,False
-0.43804839040631927,-0.5128700135099478,-0.6771670532869357,-0.7346338775464575,-0.00290952452288576,-0.5700327515536571,0,-0.4450140383333199,False,False,True,False,False,True,False,False,False,True,False,False,False,False
0.6900933097973531,1.0506601764362973,1.7693913593870751,1.2002144212970776,1.2515742484472265,-0.09300172130185405,1,0.2950453827305381,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1.4959088099428333,0.22914431392216855,-0.18785537075213354,0.3134089509937907,0.3966910506790823,-0.09300172130185405,0,1.2817912774823488,False,False,True,False,False,False,False,False,True,False,False,False,False,False
-0.11572219034812715,0.9446581296602807,-1.1664787358217379,-0.4806850383232435,-1.706125090957503,-0.9516575757550995,0,0.048358909042585434,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.367767109739161,1.4216673401523556,-1.1664787358217379,-0.7346338775464575,0.9567869388720042,-1.2378761939061813,1,0.7884183301064435,False,False,False,False,False,False,True,False,False,True,False,False,False,False
-1.0827007905227035,-1.3237856713464748,-0.6771670532869357,-1.2385006220369614,-1.3130753448572066,-0.28381413340257516,0,-0.6917005120212726,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-0.5992114904354153,0.7326540361082475,0.5461121530500697,0.8777397048231551,0.03639545008714361,-0.09300172130185405,0,-0.4450140383333199,False,False,False,False,False,False,True,False,True,False,False,False,False,False
-0.5992114904354153,-0.8256290525225848,-0.43251121201953463,-0.412159161072535,1.0714264481512572,0.38402930894994886,0,-0.6917005120212726,False,False,True,False,False,True,False,False,False,True,False,False,False,False
-0.7603745904645114,0.17614329053416025,-0.6771670532869357,1.6839264960079614,1.3531120995231365,1.0518727513024735,1,-0.9383869857092252,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.43804839040631927,0.17614329053416025,-0.18785537075213354,-0.7668813491938498,0.8159441131860647,-0.9516575757550995,1,-0.6917005120212726,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0.367767109739161,0.6796530127202391,1.2800796768522729,0.8777397048231551,1.297430052158928,0.002404484748506641,0,0.048358909042585434,False,False,True,False,True,False,False,False,False,False,True,False,False,False
-0.9215376904936073,0.12314226714615192,0.30145631178266863,0.0715529136383488,1.5136074125140904,-0.28381413340257516,1,-0.9383869857092252,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.2768852903772232,-0.08896782845265733,-0.6771670532869357,0.3940276301122713,0.3966910506790823,0.2886231028995884,0,-0.4450140383333199,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.6900933097973531,1.474668363540364,1.524735518119674,0.3940276301122713,-1.142753788213745,-0.6654389576040176,0,0.7884183301064435,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.8512564098264491,-0.5392645231571759,-0.18785537075213354,-0.04534417108344811,-1.2148129083321326,0.38402930894994886,0,0.2950453827305381,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.04544090968096889,-0.009360291323868845,2.0140472006544763,-0.412159161072535,-0.13392610655631795,-0.5700327515536571,0,0.048358909042585434,False,False,True,False,False,True,False,False,True,False,False,False,False,False
-0.5992114904354153,0.01714022037013531,0.30145631178266863,0.5552649883492325,0.8159441131860647,0.2886231028995884,1,-0.9383869857092252,False,False,True,True,False,False,False,False,False,True,False,False,False,False
0.367767109739161,-0.7513746187559852,0.7907679943174708,-0.7346338775464575,-0.6940219947492398,-0.28381413340257516,0,-0.19832756464536722,False,False,False,False,False,False,True,False,True,False,False,False,False,False
-0.5992114904354153,1.474668363540364,0.7907679943174708,-0.18642685954078922,0.8912786478552883,-0.9516575757550995,1,-0.9383869857092252,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.528930209768257,-0.40686796673393116,0.05680047051526755,-0.5733965193094962,-0.13392610655631795,-0.4746265455032965,0,0.7884183301064435,False,False,True,False,True,False,False,False,True,False,False,False,False,False
-0.9215376904936073,0.7909551618350567,0.30145631178266863,1.6839264960079614,-0.6940219947492398,0.38402930894994886,0,-0.9383869857092252,False,False,False,False,False,False,True,False,True,False,False,False,False,False
-0.7603745904645114,-0.7778751304499893,-0.6771670532869357,0.0715529136383488,-1.2148129083321326,1.1472789573528335,0,-0.4450140383333199,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-0.9215376904936073,-0.1259625427774871,0.30145631178266863,-0.5733965193094962,-1.8273154293384275,-0.6654389576040176,0,-0.6917005120212726,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.11572219034812715,-0.8785770748872052,-0.6771670532869357,-0.5733965193094962,1.0976297645579436,0.19321689684922774,0,0.2950453827305381,False,True,False,False,True,False,False,False,False,True,False,False,False,False
-0.43804839040631927,-1.3237856713464748,-0.43251121201953463,-1.2586552918165816,0.8552490877960941,-0.28381413340257516,0,-0.6917005120212726,False,True,False,False,False,False,True,False,False,True,False,False,False,False
1.012419509855545,-0.45655642616018893,1.7693913593870751,-1.0248611223729878,-0.00290952452288576,-0.9516575757550995,0,0.5417318564184908,False,False,False,False,False,False,False,True,True,False,False,False,False,False
-0.9215376904936073,-0.6983735953679768,-0.18785537075213354,-0.8958712357834188,1.1205576664137942,-0.5700327515536571,1,-0.9383869857092252,False,False,False,False,False,False,False,True,False,False,True,False,False,False
-0.5992114904354153,0.8121555711902599,0.5461121530500697,0.0715529136383488,-0.11427361925130299,-0.5700327515536571,0,-0.4450140383333199,False,False,False,False,True,False,False,False,True,False,False,False,False,False
-0.43804839040631927,-0.9368782006140143,-0.18785537075213354,-0.8958712357834188,1.733060187420089,-0.28381413340257516,0,-0.4450140383333199,False,False,True,False,False,True,False,False,False,False,True,False,False,False
-0.43804839040631927,-0.06766141705067799,-0.9218228945543367,-0.8958712357834188,-1.0641438389936857,-1.0470637818054602,0,-0.4450140383333199,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0.367767109739161,-0.18405166441074422,-1.1664787358217379,1.3614517795340388,-0.6940219947492398,1.338091369453555,0,1.0351048037943962,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.5992114904354153,-0.11536233809988547,-0.6771670532869357,0.0715529136383488,0.2329203231372922,0.002404484748506641,0,-0.9383869857092252,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.2768852903772232,-1.2813848526360683,-0.9218228945543367,-1.1457891410507086,-0.00290952452288576,-0.18840792735221473,1,-0.9383869857092252,False,False,True,False,False,False,False,True,False,False,True,False,False,False
-0.43804839040631927,-0.27436540826391037,0.05680047051526755,-0.7185101417227614,-0.451641317987391,-0.7608451636543784,0,-0.4450140383333199,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.9215376904936073,-0.1684693635346698,-0.6771670532869357,-1.1377272731388606,0.5015043163058275,-1.2378761939061813,0,-0.4450140383333199,False,False,False,False,False,False,False,True,True,False,False,False,False,False
-0.9215376904936073,0.1496427788401561,0.05680047051526755,-0.2509218028355737,0.7700883094743634,-0.5700327515536571,1,-0.9383869857092252,False,False,False,False,False,False,False,True,False,True,False,False,False,False
-0.9215376904936073,-0.9103776889200101,-0.43251121201953463,-0.8797474999597227,1.0681510336004214,-0.28381413340257516,1,-0.6917005120212726,False,False,True,True,False,False,False,False,False,True,False,False,False,False
1.3347457099137372,0.5390677981835471,-0.6771670532869357,0.3940276301122713,-1.2148129083321326,-0.28381413340257516,0,2.0218506985462064,False,False,True,False,False,True,False,False,False,False,False,False,False,False
-0.11572219034812715,-0.9898792240020226,-0.43251121201953463,-0.4282828968962311,-0.33045097960646597,0.8610603392017521,0,0.2950453827305381,False,False,True,False,False,True,False,False,True,False,False,False,False,False
0.04544090968096889,-0.21998635826781388,0.7907679943174708,-0.37991168942514275,0.09207749745135221,-0.3792203394529359,1,0.5417318564184908,False,False,True,False,False,False,False,True,False,True,False,False,False,False
-0.7603745904645114,0.8651565945782683,-0.18785537075213354,1.0389770630601163,-1.4342656832381313,-0.09300172130185405,0,-0.9383869857092252,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.367767109739161,0.36164687239218934,-0.9218228945543367,2.651350645429729,1.6249715072425082,1.5289037815542763,1,-0.19832756464536722,False,False,False,False,False,False,False,True,False,True,False,False,False,False
-0.9215376904936073,-1.042880247390031,-1.1664787358217379,-0.412159161072535,0.6128684110342447,1.0518727513024735,1,-0.9383869857092252,False,False,True,False,False,True,False,False,False,True,False,False,False,False
-0.9215376904936073,-1.069380759084035,-0.9218228945543367,-0.7346338775464575,1.1958922010830177,0.38402930894994886,0,-0.4450140383333199,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1.3347457099137372,4.26252219374962,-0.6771670532869357,-0.8958712357834188,-1.2639441265946698,-1.4286886060069026,0,1.5284777511703014,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.7603745904645114,0.4278981516271997,0.05680047051526755,-0.37991168942514275,-0.5728316563683153,-0.7608451636543784,0,-0.6917005120212726,False,False,True,False,False,False,False,True,True,False,False,False,False,False
0.528930209768257,1.3687723188111232,2.0140472006544763,-0.4484375666758513,-0.7890090167234783,-1.0470637818054602,0,1.0351048037943962,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.6900933097973531,-0.11536233809988547,0.05680047051526755,1.490441666123608,-0.33045097960646597,1.338091369453555,0,0.2950453827305381,False,False,True,False,False,False,False,True,True,False,False,False,False,False
-0.7603745904645114,-0.6136779599939396,0.5461121530500697,1.0389770630601163,0.27222529774732157,2.10134101785644,0,-0.9383869857092252,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.5992114904354153,0.2556448256161727,0.30145631178266863,-0.7346338775464575,1.3989679032348372,-0.9516575757550995,0,-0.4450140383333199,False,False,True,True,False,False,False,False,False,True,False,False,False,False
-0.43804839040631927,-0.8441264096849997,-0.43251121201953463,0.47464630923075196,-1.0150126207311485,2.005934811806079,0,-0.4450140383333199,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.367767109739161,-0.9103776889200101,-0.6771670532869357,-0.2509218028355737,0.7275079203134982,0.9564665452521127,1,0.7884183301064435,False,False,True,False,False,False,True,False,False,True,False,False,False,False
